,NTCO3.SA_MktCap_USD,0973.HK_MktCap_USD,LMND_MktCap_USD,SOMA3.SA_MktCap_USD,ARZZ3.SA_MktCap_USD,MME.AX_MktCap_USD,AEF.AX_MktCap_USD,CONCHATORO.SN_MktCap_USD,MOVI3.SA_MktCap_USD,FREY.PA_MktCap_USD,LFG.AX_MktCap_USD,ABB.AX_MktCap_USD,1112.HK_MktCap_USD,VITL_MktCap_USD,2897.TW_MktCap_USD,KMD.NZ_MktCap_USD,SML.NZ_MktCap_USD,AMAL_MktCap_USD,BFT.WA_MktCap_USD,IBAB.BR_MktCap_USD,Index
2022-01-20,5284198281.756569,5724615044.863096,2167602269.170919,1735004990.68648,1460392434.282341,1170011133.4937823,823777672.1838671,1128247709.1152396,917331544.6576087,993806882.097042,966478072.9068131,899309908.5048387,926983637.9215462,743223339.0730488,768008808.6183542,568029188.8471819,535775339.6554021,459153480.7058762,442790295.4128369,461315588.3238956,28.17605562227674
2022-01-21,5470644154.645439,5724615044.863096,2003660111.8242948,1765212863.9506228,1469010087.3990343,1170011133.4937823,823777672.1838671,1125856714.5371015,917944966.0177361,993806882.097042,966478072.9068131,899309908.5048387,926983637.9215462,708096947.2674879,768008808.6183542,568029188.8471819,535775339.6554021,456847596.2074568,442790295.4128369,461315588.3238956,28.198175014677833
2022-01-23,5470644154.645439,5650596579.722108,2003660111.8242948,1765212863.9506228,1469010087.3990343,1128376119.357426,784092027.4175754,1125856714.5371015,917944966.0177361,996165728.4654815,930574544.5872399,901766109.3399898,969378191.3165827,708096947.2674879,763228418.7571064,565620061.062169,527370794.4413747,456847596.2074568,439320975.693481,430455344.5306131,28.004218336540326
2022-01-24,5439492253.431281,5550372827.127475,2053734566.8722863,1682402003.8136182,1435516970.8873713,1111117812.5597203,727231841.7589815,1113299592.7275376,898816590.8263218,994758991.9687979,970526090.986026,864937787.275313,925530660.1546003,718377836.4516586,752460273.4894539,543745065.1407901,501567579.95529497,472700444.0808711,438757313.04773444,437981410.4761504,27.63332791303128
2022-01-25,5501747083.890011,5679295533.329374,2040701478.7775,1767051490.693236,1516836063.8693693,1111117812.5597203,727231841.7589815,1106574698.3162587,932390824.9991056,998887349.7420608,970526090.986026,864937787.275313,934149154.3402207,704669984.2060977,763040537.9944413,554829034.3495171,488294833.6031466,463476906.08719385,439924137.70217746,457150252.67027587,28.02283289715003
2022-01-26,5636774569.781708,5577803995.664884,1959073382.9927137,1943593076.1741736,1602412344.4591005,1087815242.39156,713291243.6435772,1109168741.9866378,983101441.9115214,993438975.3719316,966096756.0824198,818144937.9337099,911349491.9796175,676397477.6706951,763040537.9944413,552316389.0429806,478488453.31788325,468376874.62859535,430785080.2260502,457141211.36751425,28.12861022462172
2022-01-27,5479975773.937103,5502316431.614576,1891164341.0797648,2061861498.8002615,1565985029.7595317,1125709919.491454,720013365.9539554,1087465926.2476645,989578699.3544828,984864108.8405726,954429219.6469793,824389168.9896213,905315606.8882233,663974726.36,763040537.9944413,541965800.3120449,472999412.22802013,489994318.49129146,430100793.49292374,455658412.12428105,27.910803091607193
2022-01-28,5162009343.766946,5502316431.614576,1972792436.8645513,2060928508.7277074,1565669795.3659394,1125709919.491454,720013365.9539554,1082205239.2150004,985800980.6351177,984864108.8405726,954429219.6469793,824389168.9896213,905315606.8882233,661404483.6376462,763040537.9944413,541965800.3120449,472999412.22802013,469817958.7939847,430100793.49292374,455658412.12428105,27.641431524583986
2022-01-30,5162009343.766946,5563611108.5368395,1972792436.8645513,2060928508.7277074,1565669795.3659394,1145924570.6176598,744651890.0417362,1082205239.2150004,985800980.6351177,985303341.5752141,948797033.8360767,845572741.0540813,933182602.1964782,661404483.6376462,763040537.9944413,559086707.6832067,470515134.1990488,469817958.7939847,429591546.5431642,466334144.6046914,27.816240105889527
2022-01-31,5515381910.500145,5563611108.5368395,2190238616.475235,2120707373.5317843,1638713372.9357042,1194326150.3191767,758262988.7420996,1090203295.2881424,1015474324.4924517,992368014.4435229,955419462.835178,842431880.8775465,933182602.1964782,708096947.2674879,763040537.9944413,561554334.7957714,501097346.3735566,490282518.0358544,454117864.4745616,542890383.1493586,28.831401033265337
2022-02-01,5616783683.256102,5563611108.5368395,2340461589.115427,2111126291.4364722,1637140805.1047635,1217509888.3305218,812722464.4643608,1091881359.6463478,1019154869.2766125,996183786.1863239,958947265.6473551,895159356.5935262,933182602.1964782,715807552.8766826,763040537.9944413,566531080.8348428,522187780.96048045,484806035.1485606,456297832.3222532,557434507.0944786,29.259970397022872
2022-02-02,5348978778.480235,5563611108.5368395,2156627078.407286,2078741061.6237538,1656094633.3018105,1160749674.043944,702674465.0251626,1072981611.938668,1009331068.0927966,1004463329.6909426,953807684.7865682,889560408.1319952,933182602.1964782,696102535.6999999,763040537.9944413,556425373.78246,515781621.19980407,480770866.94018906,460296212.56333566,546236465.6414973,28.549457118078205
2022-02-03,5231591255.50667,5637116216.013873,1983767627.6281836,2026042790.5228834,1669111307.986287,1170234377.8346584,723573908.7942431,1037085817.2956238,988428504.281792,1016639269.3273151,953069746.6925048,894204376.1094877,920487033.9676614,658834281.7679147,763040537.9944413,561010288.2963306,509387685.2388087,477023811.83380556,467329656.8961815,542116657.1757967,28.230095151164463
2022-02-04,5081860858.073072,5637116216.013873,1973478402.6416025,2013640330.7446702,1641533165.6247382,1170234377.8346584,723573908.7942431,1024890351.1866428,961230927.6506108,1016639269.3273151,953069746.6925048,894204376.1094877,920487033.9676614,655835699.3023537,763040537.9944413,561010288.2963306,509387685.2388087,491723631.01543534,467329656.8961815,542116657.1757967,28.002403120580425
2022-02-06,5081860858.073072,5649936343.3656845,1973478402.6416025,2013640330.7446702,1641533165.6247382,1165927410.2857087,722860889.3028773,1024890351.1866428,961230927.6506108,1024354196.464301,942895989.975587,896437930.2655442,923919162.282685,655835699.3023537,792365644.9913127,561010288.2963306,509387685.2388087,491723631.01543534,467537867.63680273,539201245.6151907,28.04002801995996
2022-02-07,5075768894.789656,5573913445.075958,1963875012.5974786,1970593238.9759214,1642529568.2683923,1186048478.3457341,738424496.0801046,1031954314.8043433,961869180.9090431,1028569243.6419382,940540205.9807909,890303444.018812,914962840.7536876,664403106.9558293,804381050.4743149,558582333.2740661,520808983.16526103,493164743.9950163,479165061.07968783,539498588.0209854,27.97935623120702
2022-02-08,5351384786.919704,5655201269.763479,1944668494.1784189,1939555890.3780909,1641079480.1524582,1188877656.6351151,774613097.3875791,1029243434.6451322,952615669.4798075,1015257658.3656816,939259347.2442832,910848752.1024227,924699961.5485382,653265456.5799999,807035961.7457988,567547975.9155185,523125082.0258787,498641111.6255436,493584234.96069723,558416377.0982122,28.368921698752363
2022-02-09,5796865737.642308,5592720343.838902,2127131204.1670513,1932159550.5616946,1665053532.9585903,1185181701.6428945,802072258.6715957,1039010694.5811491,983206974.7353004,1021464258.8108703,970153194.7297189,950013284.0618603,919294446.0329305,663974726.36,798216107.542923,570182409.5397899,524029972.8225107,483364950.9831713,497357525.9347739,572389327.0501156,29.093842202668146
2022-02-10,5869560215.443215,5543093848.042228,2020808863.7467947,1892945874.0501604,1709335676.8583403,1170415112.440516,769126034.7059335,1058714738.3338006,992998695.9072286,1020767039.8460124,968071619.1122383,929507943.1070222,917239318.713704,663546345.7641706,808552228.8659467,573183198.9062456,518490335.10232264,485670806.667399,491647752.81331915,571368069.2135166,28.975043717640112
2022-02-11,5723688038.914197,5543093848.042228,1989255223.01,1862255710.48832,1690490488.693481,1170415112.440516,769126034.7059335,1030636178.0650208,967505832.4621658,1020767039.8460124,968071619.1122383,929507943.1070222,917239318.713704,665688207.8906951,808552228.8659467,573183198.9062456,518490335.10232264,481635552.0164526,491647752.81331915,571368069.2135166,28.692617732409335
2022-02-13,5723688038.914197,5448730477.036328,1989255223.01,1862255710.48832,1690490488.693481,1107224116.5394688,729140456.356779,1030636178.0650208,967505832.4621658,1016541231.732162,941577221.4975498,899098209.3502588,898360958.5566568,665688207.8906951,802147350.7051362,571649344.7443757,518619269.69636065,481635552.0164526,492100766.71478415,528808195.60194075,28.365152830072134
