,0973.HK,NTCO3.SA,BFT.WA,COUR,WRBY,COCO,ARZZ3.SA,LMND,SOMA3.SA,VITL,FREY.PA,CONCHATORO.SN,1112.HK,2897.TW,AMAL,MOVI3.SA,6088.T,IBAB.BR,KMD.NZ,CLSA3.SA,INCLU.BR,BIRD,CVT.NZ,SML.NZ,ALQP.PA,1346.HK,HLZ.MC,ZVIA,GROV,CWEB.TO,0973.HK_currency,0973.HK_SO,NTCO3.SA_currency,NTCO3.SA_SO,BFT.WA_currency,BFT.WA_SO,COUR_currency,COUR_SO,WRBY_currency,WRBY_SO,COCO_currency,COCO_SO,ARZZ3.SA_currency,ARZZ3.SA_SO,LMND_currency,LMND_SO,SOMA3.SA_currency,SOMA3.SA_SO,VITL_currency,VITL_SO,FREY.PA_currency,FREY.PA_SO,CONCHATORO.SN_currency,CONCHATORO.SN_SO,1112.HK_currency,1112.HK_SO,2897.TW_currency,2897.TW_SO,AMAL_currency,AMAL_SO,MOVI3.SA_currency,MOVI3.SA_SO,6088.T_currency,6088.T_SO,IBAB.BR_currency,IBAB.BR_SO,KMD.NZ_currency,KMD.NZ_SO,CLSA3.SA_currency,CLSA3.SA_SO,INCLU.BR_currency,INCLU.BR_SO,BIRD_currency,BIRD_SO,CVT.NZ_currency,CVT.NZ_SO,SML.NZ_currency,SML.NZ_SO,ALQP.PA_currency,ALQP.PA_SO,1346.HK_currency,1346.HK_SO,HLZ.MC_currency,HLZ.MC_SO,ZVIA_currency,ZVIA_SO,GROV_currency,GROV_SO,CWEB.TO_currency,CWEB.TO_SO
2022-08-01,25.965784072875977,14.184563636779785,564.6865234375,14.069999694824219,11.869999885559082,12.270000457763672,75.97335052490234,20.510000228881836,10.086698532104492,11.619999885559082,32.65456008911133,1133.080810546875,8.098155975341797,7.857482433319092,22.667009353637695,12.433725357055664,1221.2322998046875,16.55640983581543,1.0015023946762085,4.559999942779541,15.401324272155762,5.03000020980835,3.0901854038238525,3.2799999713897705,23.0,0.3245616555213928,9.199999809265137,3.549999952316284,23.5,,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-08-02,24.706249237060547,14.572929382324219,590.087646484375,13.630000114440918,12.0,12.369999885559082,76.55975341796875,20.969999313354492,10.076818466186523,11.880000114440918,32.65456008911133,1132.0465087890625,8.39608097076416,7.799707412719727,22.463932037353516,12.405054092407227,1233.852294921875,16.655075073242188,1.0106070041656494,4.610000133514404,15.878145217895508,4.809999942779541,3.0805282592773438,3.309999942779541,23.0,0.31175002455711365,9.199999809265137,3.450000047683716,22.149999618530273,0.8899999856948853,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-08-03,25.2391300201416,16.200363159179688,582.2719116210938,13.649999618530273,12.800000190734863,12.710000038146973,81.23178100585938,22.1200008392334,10.877037048339844,12.0600004196167,32.65456008911133,1116.437255859375,8.721090316772461,7.761190414428711,22.821733474731445,12.663093566894531,1250.35546875,16.970813751220703,0.9923979640007019,4.869999885559082,15.735098838806152,4.869999885559082,3.1674396991729736,3.3299999237060547,23.0,0.31175002455711365,9.579999923706055,3.680000066757202,21.100000381469727,0.8500000238418579,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-08-04,25.72356414794922,16.903118133544922,586.1797485351562,13.850000381469727,12.609999656677246,12.899999618530273,83.71199798583984,23.309999465942383,11.479670524597168,13.449999809265137,32.65456008911133,1121.326904296875,8.7572021484375,7.876741409301758,22.773380279541016,12.997591018676758,1243.5601806640625,16.970813751220703,1.0015023946762085,4.840000152587891,15.353642463684082,4.960000038146973,3.2253808975219727,3.380000114440918,23.0,0.30747947096824646,9.600000381469727,3.5999999046325684,22.549999237060547,0.8700000047683716,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-08-05,,16.283584594726562,,13.369999885559082,12.430000305175781,13.180000305175781,82.2603988647461,24.06999969482422,11.301843643188477,13.539999961853027,,1121.6090087890625,,,23.140851974487305,12.93069076538086,,,,4.909999847412109,,5.269999980926514,,,,,,3.509999990463257,21.799999237060547,0.8399999737739563,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-08-07,25.820451736450195,,588.1336669921875,,,,,,,,32.65456008911133,,9.172492027282715,7.857482433319092,,,1208.6123046875,16.77347755432129,1.0015023946762085,,15.305959701538086,,3.244694471359253,3.259999990463257,23.0,0.3032088875770569,9.399999618530273,,,,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-08-08,25.675121307373047,16.81989860534668,593.9954833984375,13.5,13.699999809265137,12.59000015258789,81.29907989501953,25.110000610351562,11.459912300109863,14.050000190734863,32.65456008911133,1121.7969970703125,8.838455200195312,7.944146156311035,23.17953109741211,13.62835693359375,1260.063232421875,16.7340087890625,1.0015023946762085,5.03000020980835,15.16291332244873,5.670000076293945,3.264008045196533,3.309999942779541,23.0,0.3032088875770569,9.520000457763672,3.509999990463257,20.649999618530273,0.7699999809265137,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-08-09,25.093799591064453,15.20171070098877,592.0415649414062,13.0,13.220000267028809,11.729999542236328,79.30914306640625,28.110000610351562,10.936312675476074,13.880000114440918,32.65456008911133,1116.249267578125,8.7572021484375,8.001922607421875,23.29606056213379,13.379874229431152,1205.699951171875,16.8524112701416,1.0015023946762085,5.170000076293945,15.258277893066406,4.579999923706055,3.2833218574523926,3.259999990463257,23.0,0.3032088875770569,9.520000457763672,3.2300000190734863,21.350000381469727,0.7300000190734863,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-08-10,25.481346130371094,14.998279571533203,590.087646484375,13.739999771118164,14.180000305175781,12.319999694824219,83.05830383300781,28.65999984741211,11.677254676818848,14.289999961853027,32.65456008911133,1109.291015625,8.955820083618164,8.194507598876953,22.995027542114258,13.790826797485352,,16.99054527282715,0.9923979640007019,5.599999904632568,15.639734268188477,4.679999828338623,3.2833218574523926,3.240000009536743,23.0,0.30747947096824646,9.699999809265137,3.390000104904175,26.0,0.7400000095367432,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-08-11,25.481346130371094,14.730124473571777,590.087646484375,13.649999618530273,16.899999618530273,12.84000015258789,80.7222900390625,30.40999984741211,12.023028373718262,13.770000457763672,32.65456008911133,1102.5206298828125,9.262773513793945,8.194507598876953,23.208663940429688,13.523229598999023,1249.3846435546875,17.06947898864746,0.9923979640007019,5.360000133514404,15.353642463684082,4.679999828338623,3.2833218574523926,3.2100000381469727,23.0,0.30747947096824646,9.880000114440918,3.950000047683716,28.149999618530273,0.7599999904632568,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-08-12,,13.204404830932617,,13.989999771118164,17.219999313354492,13.119999885559082,86.27873229980469,32.02000045776367,12.74421215057373,14.220000267028809,,1105.811767578125,,,23.257219314575195,13.876840591430664,,,,5.360000133514404,,5.260000228881836,,,,,,4.400000095367432,25.799999237060547,0.800000011920929,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-08-14,25.481346130371094,,,,,,,,,,32.65456008911133,,9.136380195617676,8.25228214263916,,,1231.9107666015625,17.049747467041016,1.0015023946762085,,16.06887435913086,,3.273664951324463,3.2699999809265137,23.0,0.3032088875770569,9.880000114440918,,,,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-08-15,25.19068717956543,13.870173454284668,590.087646484375,13.949999809265137,16.75,15.359999656677246,85.9518814086914,30.889999389648438,12.843005180358887,13.84000015258789,32.65456008911133,,9.082212448120117,8.213765144348145,23.441720962524414,14.584062576293945,1270.74169921875,16.832677841186523,1.0106070041656494,5.75,15.592053413391113,5.199999809265137,3.273664951324463,3.259999990463257,23.399999618530273,0.3032088875770569,9.920000076293945,4.210000038146973,26.950000762939453,0.8199999928474426,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-08-16,25.5297908782959,13.574275970458984,646.7516479492188,13.430000305175781,17.920000076293945,15.729999542236328,84.45222473144531,30.729999542236328,12.349042892456055,14.029999732971191,32.46902084350586,1105.5296630859375,9.082212448120117,8.281170845031738,23.432010650634766,14.440705299377441,1237.7354736328125,16.53667640686035,1.0106070041656494,5.449999809265137,15.639734268188477,5.260000228881836,3.1770966053009033,3.259999990463257,23.200000762939453,0.3032088875770569,9.899999618530273,4.690000057220459,29.149999618530273,0.8399999737739563,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-08-17,25.38446044921875,13.232145309448242,662.3831176757812,12.880000114440918,16.6200008392334,15.289999961853027,85.29818725585938,29.43000030517578,12.536747932434082,13.789999961853027,32.46902084350586,1088.97998046875,8.982904434204102,8.25228214263916,23.393169403076172,14.851658821105957,1232.881591796875,16.931344985961914,1.0015023946762085,5.590000152587891,15.496688842773438,4.869999885559082,3.157782793045044,3.2899999618530273,23.200000762939453,0.3032088875770569,9.979999542236328,5.170000076293945,28.399999618530273,0.9800000190734863,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-08-18,25.38446044921875,13.934901237487793,679.968505859375,12.819999694824219,16.25,15.039999961853027,85.90382385253906,28.420000076293945,12.793608665466309,13.720000267028809,32.283485412597656,1088.885986328125,8.901651382446289,8.213765144348145,23.2377986907959,14.526719093322754,1237.7354736328125,16.7340087890625,1.0015023946762085,5.489999771118164,15.496688842773438,4.820000171661377,3.2060670852661133,3.2899999618530273,23.200000762939453,0.3032088875770569,10.199999809265137,5.170000076293945,34.900001525878906,0.8700000047683716,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-08-19,,13.380094528198242,,12.1899995803833,13.789999961853027,15.229999542236328,85.35586547851562,25.229999542236328,12.62566089630127,14.399999618530273,,1086.535400390625,,,23.014450073242188,13.819498062133789,,,,5.300000190734863,,4.429999828338623,,,,,,5.059999942779541,27.600000381469727,0.7300000190734863,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-08-21,25.19068717956543,,664.3370361328125,,,,,,,,32.46902084350586,,8.982904434204102,8.204136848449707,,,1206.6707763671875,16.615610122680664,1.0015023946762085,,15.258277893066406,,3.2350375652313232,3.319999933242798,23.200000762939453,0.3032088875770569,10.300000190734863,,,,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-08-22,24.851579666137695,12.954741477966309,654.5673828125,11.920000076293945,12.869999885559082,15.5,84.9713363647461,23.06999969482422,12.102062225341797,13.539999961853027,32.46902084350586,1075.53369140625,8.874567985534668,8.146360397338867,22.25701141357422,13.723926544189453,1198.904541015625,16.438007354736328,1.0015023946762085,5.059999942779541,15.11523151397705,4.210000038146973,3.186753273010254,3.3299999237060547,23.200000762939453,0.3032088875770569,10.600000381469727,4.820000171661377,26.450000762939453,0.7200000286102295,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-08-23,23.93115234375,13.657498359680176,646.7516479492188,11.8100004196167,12.9399995803833,15.3100004196167,85.33663177490234,22.15999984741211,12.605903625488281,13.390000343322754,32.46902084350586,1065.378173828125,9.136380195617676,8.194507598876953,21.664655685424805,14.096652030944824,1211.5245361328125,16.41827392578125,1.0015023946762085,5.150000095367432,14.972185134887695,4.170000076293945,3.186753273010254,3.3299999237060547,23.200000762939453,0.2946678102016449,10.899999618530273,5.010000228881836,26.0,0.7400000095367432,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-08-24,24.12492561340332,14.794851303100586,638.9359130859375,12.170000076293945,13.399999618530273,15.65999984741211,87.44193267822266,23.1299991607666,12.882521629333496,13.220000267028809,32.46902084350586,1052.3076171875,9.371109962463379,8.26191234588623,21.955978393554688,14.230450630187988,1237.7354736328125,16.22093963623047,0.9923979640007019,5.550000190734863,14.9245023727417,4.309999942779541,3.273664951324463,3.3399999141693115,23.200000762939453,0.2946678102016449,11.0,4.96999979019165,25.75,0.75,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-08-25,24.07648277282715,15.38664436340332,631.1201782226562,12.289999961853027,13.579999923706055,15.880000114440918,87.3842544555664,24.3799991607666,13.16901969909668,13.010000228881836,32.46902084350586,1046.4779052734375,9.35305404663086,8.290799140930176,22.14048194885254,14.106209754943848,1243.5601806640625,17.957489013671875,0.983293354511261,5.909999847412109,14.9245023727417,4.429999828338623,3.1384694576263428,3.3399999141693115,23.200000762939453,0.2946678102016449,11.0,5.309999942779541,24.899999618530273,0.75,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-08-26,,14.351006507873535,,11.869999885559082,12.899999618530273,14.9399995803833,86.99972534179688,22.34000015258789,13.248053550720215,12.829999923706055,,1032.279052734375,,,22.111351013183594,13.733484268188477,,,,5.610000133514404,,4.25,,,,,,5.03000020980835,23.950000762939453,0.8299999833106995,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-08-28,23.30138397216797,,619.3966064453125,,,,,,,,30.79918670654297,,9.479446411132812,8.194507598876953,,,1200.8460693359375,16.832677841186523,0.9741887450218201,,14.9245023727417,,3.1674396991729736,3.359999895095825,23.200000762939453,0.2946678102016449,11.100000381469727,,,,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
